LastName*,FirstName*,Age*,Kids*,Married,SocialSecurityNum*
BONILLA,ELENOR,042,00,1,000076774
MATHIS,NIGEL,056,01,1,624727939
WOODWARD,XUAN,058,02,1,943574135
HOUSTON,SUSANN,036,03,1,274893994
ESTES,ILUMINADA,007,00,0,255553657
DYER,KELLI,033,02,1,338245703
NICHOLSON,WILHEMINA,037,01,0,204412650
DILLON,DENNIS,011,01,0,335728597
NGUYEN,PRINCE,078,03,0,065157304
SAWYER,MARA,054,05,0,649464594
HODGES,EDNA,020,03,0,615888117
KRAUSE,JILLIAN,042,07,0,073809430
KNOX,RUSSELL,020,02,1,984797411
AYERS,DEL,038,03,0,067173181
MCGRATH,TENA,060,02,1,119762957
KNOX,ANNIE,015,01,1,063898908
MCCORMICK,JODIE,008,01,0,025079013
ROSE,ADAN,079,00,1,126101853
MARTINEZ,WALTER,009,03,0,636486346
BECKER,KEITH,045,01,1,458990985
HOWE,TRULA,084,00,0,108424754
MANNING,SHAWANNA,048,02,1,284636573
DAVID,JENAE,043,02,0,100418512
DAY,LUE,052,03,0,231812235
MCCULLOUGH,KATHERN,012,01,0,576191757
WINTERS,NILA,011,00,0,077028608
FARLEY,NICHELLE,015,03,1,531804483
MALDONADO,ELOUISE,050,00,1,148025109
SOLIS,MIRTHA,042,00,0,556063283
AGUIRRE,SHERI,017,00,1,598879596
COLEMAN,ASHLYN,039,01,0,025151509
HEBERT,AUDREY,052,01,0,013116361
CARDENAS,ANTONIETTA,007,01,0,059838094
BONILLA,DEL,021,03,0,763548705
LUCAS,AUGUSTUS,013,01,1,053585110
RUIZ,JOSEPHINE,004,03,0,295238339
BRANDT,ARCHIE,046,00,0,455108202
BOOKER,ETHELYN,073,00,1,178407741
HAWKINS,JEREMIAH,054,02,0,072047987
WARE,GENE,032,03,1,438177229
HAYDEN,MARYLOU,046,03,0,370617256
MURILLO,LASHAUNDA,010,02,0,437863521
VEGA,DYAN,001,02,1,422763867
GOMEZ,SUSANN,014,01,1,005113707
VAZQUEZ,JACKELINE,001,01,0,028660074
HART,DEE,060,02,1,004607868
CANTRELL,LE,055,03,1,533965543
BRIGGS,KARI,004,05,1,228032913
JACOBS,LUELLA,037,00,1,109761051
MCCLURE,TULA,040,01,1,127437406
WALTER,BRANDON,010,00,0,153456687
BAUER,EDDIE,001,02,0,061098079
YOUNG,EZRA,042,00,1,340241730
STANTON,FRANCIE,033,03,0,051316003
VELEZ,LETITIA,014,02,1,045315347
NOVAK,ARMANDO,050,03,1,086908508
MCDONALD,GWEN,076,00,0,050545248
BOYER,ALYSIA,049,02,0,026769455
FRAZIER,JAMILA,045,01,0,806812602
VELEZ,ROD,045,01,1,288955929
REEVES,WILLODEAN,043,00,1,002818389
BRADLEY,LOVIE,037,00,0,711739776
HESS,HASSAN,033,01,0,533013751
GORDON,MICHAL,052,02,1,070984914
FIELDS,SANFORD,004,01,0,164812600
FRANKLIN,RONALD,041,00,0,542062382
DONOVAN,LETTIE,047,00,1,296114610
ROGERS,RICHARD,072,01,1,442761844
DIAZ,SHARYL,057,01,0,192463536
FRANCIS,LUCILLE,059,03,0,631661940
WONG,GINETTE,029,03,0,041258088
HARDIN,MIKI,017,01,0,494255993
WATERS,ALBERT,006,02,1,273658842
GOLDEN,AMIEE,004,03,1,048065643
CALDERON,LEMUEL,046,01,0,248005814
RICHARD,SYBIL,059,01,1,190487359
GUZMAN,ROSARIO,014,01,0,003713563
BRAY,JENISE,072,02,0,934282770
PUGH,DIEDRE,038,03,0,652987156
ANDERSEN,VITA,044,02,0,360622931
AYERS,JACALYN,020,03,1,403695533
MAXWELL,BARABARA,036,00,0,148363740
LIN,ROSELLE,002,00,0,120722796
FRANK,AISHA,011,00,0,325284036
VALENTINE,SAMMY,042,01,1,402761431
GREENE,JESTINE,011,03,1,064131990
MCCARTHY,KIERA,053,03,1,020211057
LYONS,EUGENIO,021,01,1,288214370
WILSON,CYRSTAL,033,00,0,047545378
STOKES,ARDITH,030,02,1,663655840
TATE,SHARMAINE,007,02,0,263045583
AYALA,CASSANDRA,009,02,1,210925356
LEWIS,NORENE,087,08,1,501800691
RUIZ,CASSONDRA,034,01,1,054461450
DELEON,MIREILLE,015,01,1,317236204
SHEPARD,ALVARO,013,02,0,103498566
ESCOBAR,JAMAAL,046,01,1,112858592
ROY,MERTIE,077,03,0,037445841
MADDOX,EVONNE,069,02,1,002669537
BRIGGS,JOSUE,083,01,1,081498923
MCNEIL,RICK,051,03,1,211890645
BRAY,ISAAC,027,02,0,318475968
MOSS,CARLOS,054,01,0,485382552
MCGRATH,VIVIAN,041,01,1,458950841
RILEY,GERALDO,021,02,1,270736294
KLEIN,REGENIA,041,01,1,474121901
BEARD,COLEMAN,024,02,0,011681013
FERGUSON,DEBBY,007,00,0,074505727
PEARSON,TAYLOR,038,00,1,090561496
WHITEHEAD,DEANDRE,055,00,0,458857531
VANG,PIPER,048,01,1,021953931
HUDSON,HILARIA,056,03,0,620900048
WEBSTER,KORI,029,00,0,132274614
SUAREZ,ILSE,058,02,0,009218868
PATRICK,RUTHANNE,019,03,1,254486009
BASS,LUPITA,049,00,1,215741963
ARMSTRONG,DEAN,014,00,0,151333478
SANTANA,MARILU,045,01,0,241234981
HAHN,VETA,023,02,1,294295884
FORBES,EDRIS,020,00,0,261629337
MCCALL,LOYCE,050,01,1,963148488
GILMORE,ELENE,025,01,1,197481878
KAISER,MACK,011,00,1,262741392
SHAW,ARTHUR,051,01,1,675054658
PEARSON,DONITA,055,03,1,062586581
BROWN,LOUIS,074,02,0,060724673
TODD,DELILA,024,02,1,383197884
CONLEY,TULA,097,03,0,282849672
MEYER,MATTIE,002,06,0,298640269
DIXON,LORINA,005,03,1,370662766
JACOBS,ISSAC,013,01,0,231622432
WEAVER,JUNE,042,02,0,027491943
MCKENZIE,MAUREEN,011,01,0,343862293
SINGH,VANCE,019,02,1,001924374
MARTIN,OSCAR,024,00,0,183080405
WEEKS,ARLETTA,013,03,1,585555424
MONTGOMERY,MALKA,056,02,0,356392126
CAIN,IZOLA,045,02,1,040124288
MENDOZA,DEVIN,048,02,0,048002693
NGUYEN,ZONA,020,00,0,428993445
TODD,THANH,013,03,0,066882954
BULLOCK,ELIZEBETH,111,00,1,204183940
PAUL,CHANTELL,016,01,0,667662639
BUCK,ELEONORE,037,00,1,410550792
MCKENZIE,RALPH,044,03,1,055736057
BEASLEY,GAYLA,034,02,1,027731379
MEDINA,ZOILA,025,01,0,207253905
MONTOYA,JAYSON,018,03,0,301786006
BOWERS,BERNARDO,004,00,0,141170683
LUCAS,ADRIANNA,002,03,0,001463911
WARE,SAMATHA,020,02,0,015672394
WEBSTER,CHRISTIAN,037,01,1,112520624
SANDERS,MOON,016,02,0,345536306
GARZA,ORA,034,00,1,626196002
GRAY,ANTIONETTE,006,00,0,650992232
PORTER,ROXANNA,024,02,1,701551587
HERMAN,TAMESHA,043,02,0,051919377
JARVIS,SOMER,036,01,1,150043988
ESPINOZA,EMELIA,067,02,1,173565309
CHASE,MORGAN,020,03,1,314925739
OSBORNE,JEWEL,002,00,1,883434651
GRIFFIN,MARISOL,060,03,1,709719501
HENRY,AYESHA,041,03,1,066113563
RHODES,DELFINA,041,00,1,181074044
HESTER,LYNDSAY,006,02,1,025821223
POTTER,TANIA,024,03,0,085839216
KIRK,CARLENE,008,01,0,191948932
MOSLEY,ADRIANA,048,01,0,264169454
JACOBS,CHARITA,008,00,0,712498955
SHEPARD,KALI,031,06,1,066500806
GRIFFITH,JULIE,058,02,1,043373732
BARR,KARRIE,002,03,0,032064345
IBARRA,TEMPLE,008,00,0,449466026
HEATH,HERTHA,050,02,0,531063465
BRIDGES,LURLINE,004,00,0,267043565
BAILEY,MARILU,028,01,1,024215619
DAVIDSON,AUGUSTUS,041,00,1,093420991
BENITEZ,SELENA,024,02,0,138665344
COWAN,JAYE,051,01,1,125425452
ORTEGA,CLEMENTE,037,01,0,119374296
HENDRIX,THEO,007,01,0,284033301
WALSH,AUDRIA,035,03,0,171493152
COOKE,LEIF,043,02,0,130223934
KNOX,ETTIE,079,02,1,163999066
PADILLA,CHERRYL,035,03,1,121299661
MUELLER,BRITNEY,045,00,1,153243251
MANNING,FRANCIS,050,00,0,065787795
SULLIVAN,DION,029,01,1,376653901
CURTIS,ALFONSO,049,02,0,255550524
KERR,ZACKARY,003,02,1,010361109
TUCKER,KENNITH,047,01,1,011187485
GAY,DAPHINE,031,03,0,862454314
CASTRO,VAL,050,02,0,050996984
CONTRERAS,ALETHA,012,03,1,134433766
PENNINGTON,JACQUI,009,03,0,738966802
KIRBY,HARRIET,037,03,1,333452573
CARRILLO,SHILOH,054,01,0,306018852
SINGLETON,GEORGEANN,031,00,0,098112772
GATES,BRYCE,043,07,0,554447077
LEONARD,SCOTTY,016,00,0,329220073
MAYNARD,ROBERTO,042,03,1,774253188
ROMERO,GEORGINA,045,01,0,237741855
HOBBS,LARONDA,006,02,1,124193869
KENT,TOBIE,042,02,1,344362703
SANCHEZ,MYRTLE,031,03,1,035123014
SPENCER,CANDI,029,03,0,005902585
LOZANO,NORENE,053,02,0,361317854
WHITEHEAD,SYREETA,007,02,1,007755809
REILLY,LINDSEY,025,02,1,505720248
KING,IRISH,049,02,0,468312265
STEVENS,COURTNEY,040,03,1,054397465
TAYLOR,JONNIE,012,03,0,918289514
MACIAS,LANNY,032,03,1,023233868
COLON,WILBURN,048,03,0,432997058
RICHARD,JERRY,012,00,1,029742669
HARRIS,CLAY,050,01,1,144206847
HARVEY,HEIDE,003,02,0,034251477
BARKER,ELSA,042,03,0,765457764
SCHWARTZ,LAYNE,070,08,0,165109745
PHELPS,KIMIKO,022,01,1,561763636
ROY,DEAN,079,02,1,004003677
BOYER,CAROLA,008,01,0,688093055
MCKINNEY,ELISSA,020,04,0,140324187
VARGAS,DERRICK,058,01,1,725832408
UNDERWOOD,PAM,040,01,1,441441512
SKINNER,TILLIE,038,01,1,165287409
FREEMAN,LYDA,043,01,0,087237854
LUTZ,MURRAY,011,01,1,848013675
BROCK,MATILDA,028,03,0,099683214
MYERS,BRANDON,046,00,1,025537644
HOLDER,KEMBERLY,044,02,0,345530639
GOLDEN,ROSITA,030,02,0,541905913
POLLARD,NATISHA,041,01,0,420598043
AVILA,DERRICK,054,02,1,186854014
GRIFFIN,PEARLIE,042,03,0,048390492
MAYS,EMELY,050,03,0,268230392
MCCALL,PHUNG,017,02,1,195705693
BECKER,LEONILA,026,04,0,055244160
MCCONNELL,MARLA,112,00,0,210954516
ODOM,NICHELLE,044,01,1,222902839
HOGAN,JAMMIE,060,01,1,214760663
WINTERS,MARTA,022,03,0,215970433
HUDSON,BRAIN,037,03,0,367628424
TORRES,RENATA,007,01,1,267854168
MARTIN,CAREY,036,02,0,069385973
VEGA,MERVIN,023,02,0,298116500
STEIN,SUMIKO,012,02,0,813154269
CARLSON,CLARINDA,029,00,1,057547321
STARK,SUE,046,02,0,292440966
CERVANTES,BRADY,032,03,0,003410896
EVERETT,HILLARY,097,01,0,497141329
KLINE,BRIAN,049,01,0,407061641
DONOVAN,CRISTAL,053,00,0,452921404
MCLAUGHLIN,VERSIE,030,02,0,129259085
ODONNELL,ALIX,030,03,0,158328074
BURNS,ROCIO,038,02,1,716383425
KIM,MISTIE,075,02,0,546466355
SWEENEY,AGUSTINA,021,02,1,467148446
VELASQUEZ,CRISTOBAL,004,01,0,394403083
MURILLO,SHELBA,030,01,1,083213860
FREEMAN,PAULETTE,032,02,0,042649582
HAAS,MAUD,024,02,0,081197157
SINGH,DIEDRE,037,00,1,022457989
SANDERS,WINSTON,048,03,1,541883711
JENKINS,KRISSY,046,03,0,096024429
CHAPMAN,MONET,008,01,1,662537656
COBB,TERRI,055,02,0,014381189
BAXTER,CARINA,055,02,1,260838972
PALMER,ABBY,054,00,1,017045447
BYRD,TRACY,024,03,1,878203236
MACIAS,HONG,036,03,1,417451381
BENTLEY,GRANVILLE,048,03,1,233727877
DUNN,CARLENE,064,01,1,004790707
MEADOWS,LAKESHA,024,03,0,907797120
MORRIS,DARYL,026,03,0,206116443
WOODARD,STEPHANI,095,03,0,750518167
RYAN,RICKIE,024,01,1,688326142
TURNER,DELENA,041,00,0,084700364
MCNEIL,DEANE,006,02,1,424396613
TAYLOR,ZULA,015,00,1,020201676
PALMER,ROLANDA,093,02,0,907223072
GUERRA,GERALD,068,02,0,434802951
LIU,KAITLIN,057,01,0,876965197
BARNETT,SHAD,038,01,0,006976888
HOLLOWAY,ANGELINE,039,02,1,934121767
SIMMONS,ROBERTA,006,00,1,065894044
WILLIAMS,MITZIE,045,01,0,225969987
CORDOVA,HILDEGARD,016,00,1,266007023
HICKS,KYM,031,02,1,193761493
JOHNS,GABRIEL,037,00,1,141045606
HEBERT,SHAWNEE,055,02,1,045887191
MEADOWS,CHANELLE,060,00,1,622873182
CLEMENTS,TENISHA,019,02,0,139839351
ROBLES,VERNICE,041,00,1,221380353
CERVANTES,BERRY,013,01,0,468987110
ROBERSON,MAGDA,001,01,0,693635395
ROY,GLORIA,075,02,1,371940464
SALAS,MARGERET,031,03,1,253307785
PECK,EVELIA,018,03,1,358966045
BALLARD,WILLIEMAE,031,03,1,167726717
HINTON,KIRA,016,01,1,021644992
ROBLES,KARAN,013,03,0,172642171
MORAN,JOEY,025,01,1,161328777
NELSON,SHERLY,071,04,0,087361622
CASTRO,ASHLEY,023,03,0,652676228
STANLEY,MARX,036,02,0,001411450
BOWMAN,PENNI,052,00,0,526082326
WINTERS,CLARETTA,023,00,0,367969185
RICE,NATIVIDAD,019,02,0,224373257
KNIGHT,SANJUANITA,034,00,0,465875885
RILEY,LITA,052,02,1,457530713
GREER,VERNITA,047,03,0,004884333
KEITH,ELAINE,003,00,0,269209439
MURPHY,LEIGHANN,006,01,0,001722464
LYNN,SHANELLE,048,01,0,035698564
ANDERSEN,NICOL,039,01,0,696407363
HAMILTON,MARIELA,049,00,0,075392083
MAXWELL,NATOSHA,021,02,1,321039564
CLEMENTS,NATHALIE,054,03,0,417418206
BOND,ROSELINE,044,00,1,095350455
HARRIS,FIONA,050,03,1,224519452
RHODES,MAUD,041,02,1,245242282
KNOX,CARROLL,040,01,1,102370759
RUSH,AMBROSE,007,00,0,254571345
CHUNG,CHARLENA,047,03,0,355327241
CLEMENTS,JUSTIN,048,03,0,005018027
CHERRY,THERESA,029,03,0,609997073
WILLIAMS,MELLISSA,041,03,0,111599561
SKINNER,MOZELLE,040,03,1,137501287
HUNTER,YAEKO,014,01,1,013338875
HOLDER,SETSUKO,051,01,0,031154836
HINTON,LYNDSEY,046,01,0,047966960
DOWNS,CAMILLE,041,00,0,422197954
NAVARRO,SILVANA,046,02,0,013211594
BOYER,SHAMIKA,028,03,1,013838093
MCCARTY,JACKSON,026,01,1,670579699
GOMEZ,TEENA,012,01,0,014452466
HATFIELD,KRISTEN,036,03,1,387527331
DECKER,SADE,060,02,1,412474994
YODER,ASHLYN,001,02,1,315647338
MCMAHON,LUCIUS,060,01,1,049383772
HENSON,SHIZUE,054,04,0,191488321
WHITEHEAD,NOVELLA,037,01,0,563742545
BOOKER,LANITA,057,03,1,110870517
HILL,VIVAN,013,00,0,107496779
BARBER,AUBREY,019,02,0,044489517
SWEENEY,ALLINE,003,01,1,242587557
WEST,DANNA,043,00,1,476260274
MORGAN,DIANNA,038,01,0,127309286
CASTANEDA,MARISSA,011,02,0,278513652
MYERS,RAYFORD,004,02,1,539486727
BREWER,MAGALI,110,02,0,151961816
WALLS,CORY,048,01,1,094635275
BRYANT,RICHELLE,059,03,0,033228490
GARCIA,GALINA,005,02,0,442119173
CABRERA,DEJA,044,03,1,319168027
ALLEN,SHAKIRA,004,00,1,114156685
VALENZUELA,ALLIE,010,01,1,494212948
WHITNEY,LOUIS,014,01,1,398566349
MADDOX,RUBIE,068,00,0,328671143
SHAW,MAURO,015,01,0,592908618
FERGUSON,MALIKA,038,01,0,913620765
ONEILL,MUOI,026,02,0,324283007
HAYES,OLIVIA,017,02,1,320505615
BARBER,JAME,018,00,0,142378622
SOSA,ROXANNA,048,03,1,364093856
FRANCIS,SHU,050,01,0,017044413
MARSH,GASTON,049,01,0,130991212
LAMB,DELILAH,028,02,0,005511475
EVERETT,DEBBI,024,00,0,217924988
MULLEN,BRITTNEY,058,01,1,223638444
FRIEDMAN,SHAREN,023,03,1,010610192
BOWERS,EDELMIRA,052,03,0,327837219
FRAZIER,VINNIE,046,01,0,381433021
ESTRADA,RAEANN,052,03,1,019234400
HATFIELD,SEASON,001,02,1,033234272
KLEIN,LORILEE,034,01,0,549569398
CANTU,DENNA,001,03,0,664174160
LUCERO,BERNIECE,053,03,0,376806811
MERCADO,CAROL,020,01,1,323004071
STEPHENSON,CANDIE,031,00,1,051598978
BARRY,ADRIANNE,060,00,0,159618351
MOSLEY,FELICIA,013,03,1,761891301
WARE,VENETTA,022,02,1,234670684
KIRK,LILIANA,050,03,0,077514383
ACEVEDO,VALLIE,066,02,0,079109478
COCHRAN,MELODI,033,03,1,186795582
STAFFORD,FRIDA,023,03,1,088535574
CARDENAS,AGRIPINA,044,08,0,059656713
ARROYO,KATHARINE,053,01,0,021597848
HOWE,OTHA,059,02,0,207344804
MOYER,MICAH,020,03,1,293385075
STOKES,ART,060,01,1,015763214
CALDWELL,FRIEDA,006,03,0,820891858
YANG,ALIX,039,03,0,346027194
MCCOY,LULA,046,00,0,054218147
KEMP,GALA,006,03,0,426371628
SIMON,MARLEN,023,00,1,036020091
BOYER,CHARLA,003,03,0,558797194
THORNTON,THANH,033,02,0,240211622
MENDEZ,NATACHA,055,00,0,765954345
SCHULTZ,NELLIE,011,02,0,304132535
BERNARD,BLAKE,013,00,1,618154933
ACOSTA,SUSAN,039,02,1,103893259
BROOKS,JESSE,054,02,0,815788851
SIMON,RAGUEL,032,02,1,016957909
HAAS,BONG,043,00,0,018737690
ATKINSON,CARMELA,052,00,0,976249906
BASS,ANGLE,015,00,0,256244894
ARELLANO,DORETHEA,037,03,1,469988162
WRIGHT,MYONG,054,02,1,002433443
BURNS,MARCY,057,00,1,267983021
BALLARD,MARNIE,013,01,0,261656363
BALL,BEV,016,00,0,233881041
NELSON,HEIDY,080,01,0,112547689
MARSH,DANIELE,054,03,0,012868133
KEY,LOMA,016,01,0,553754016
HALE,JANEE,045,02,1,382708850
STONE,PRISCILLA,009,02,1,245305622
JOSEPH,CASEY,047,02,1,068803384
BOYER,BELINDA,021,02,0,066661198
FITZPATRICK,SARAI,016,03,0,418276784
MANNING,LAUREN,056,03,1,609857996
BURTON,HOMER,014,00,0,234572176
ACEVEDO,DAWNA,041,02,1,549068397
VARGAS,LEOMA,049,01,1,209976909
LITTLE,DANIELLE,051,02,0,058686140
PHAM,LATRICIA,004,00,1,149008669
OLSEN,GENNA,073,03,1,139905068
POWERS,VERENA,077,02,0,180365042
WHEELER,GASTON,054,02,0,264385529
MASSEY,VERENA,039,02,0,110118387
BUCKLEY,WILLETTA,017,00,1,225255541
FULLER,JULIANNA,028,00,0,075930622
KNAPP,GENOVEVA,024,01,0,677093380
OLIVER,WILLETTE,062,01,0,145425415
GRANT,CHAD,032,02,1,554172410
MERCER,FAUSTO,040,00,1,163299399
SWANSON,GUILLERMO,005,01,1,065991676
SUMMERS,JULIETA,015,01,0,227881683
NORTON,JACELYN,061,01,1,838351941
BROCK,ANTWAN,029,03,0,018038642
COSTA,MORGAN,051,01,0,202086331
CHUNG,KAILA,037,01,1,152256954
DAVIS,ARLA,035,03,1,011070711
MATA,GREGORIA,005,00,0,086535979
MORAN,LASHUNDA,049,02,1,636452353
DAVIS,MADELAINE,040,07,0,250041532
ROWE,LASHAWNA,012,03,0,733065803
HAYES,NARCISA,030,00,1,415905954
VEGA,DEANN,044,01,1,094906419
WILLIAMSON,ELENA,012,02,0,407170704
COFFEY,BRENDA,054,00,1,053617432
MCINTYRE,NICOLA,006,02,0,448282149
COFFEY,LUETTA,038,01,1,610068068
KANE,CHRISTY,060,03,0,454509096
MARQUEZ,KAROLE,067,01,1,498104275
FROST,ANNELIESE,038,03,1,531386638
DODSON,QUEEN,069,01,0,228101195
BRIGGS,GREG,023,01,1,452064610
VALENZUELA,EMILY,052,03,0,145148622
VELAZQUEZ,BARBAR,020,01,0,080775964
WARD,PAULENE,029,01,1,215924060
ROGERS,ROSANA,055,02,1,037407049
HENSON,CLARINDA,033,00,0,083228734
REESE,RAYMOND,007,02,1,410477807
HOLMES,MYRIAM,057,02,1,674183303
BLEVINS,KIMBERLEE,004,02,1,955547156
DUDLEY,RAMONITA,009,00,0,222779035
JARVIS,WES,059,00,1,530722900
PARK,EARLINE,060,02,1,163453940
BUCHANAN,CYRIL,007,01,1,035774088
BARRERA,LUCAS,044,01,1,039444459
MULLEN,PIA,056,02,1,348177161
EDWARDS,KEISHA,046,02,0,250458684
HULL,JOHNNIE,040,03,0,067061357
CAMPBELL,GENA,058,03,1,385618719
WILLIS,ERNEST,052,01,0,026701467
ROSE,LESLI,033,03,0,146911018
ARNOLD,COREY,021,01,1,540667981
BAIRD,DARNELL,011,00,1,179814626
REID,JEFFIE,040,00,0,344076335
LITTLE,SHERRELL,061,03,1,487035666
WHITNEY,GERRI,059,00,1,260910841
SAVAGE,WANETTA,048,00,0,025706233
HOWELL,LORIE,011,00,0,195649406
KEY,ANGELIKA,013,03,0,524657838
WOODARD,ALISHA,037,01,1,004647052
MURILLO,BIBI,034,02,1,595781234
SHEPARD,SHELBY,052,01,1,286126829
MOODY,JEANENE,092,00,0,060557538
FULLER,CATHY,077,03,0,706866027
SINGH,CYTHIA,028,00,1,387937907
ANDRADE,TIMMY,026,03,0,046106966
CAMACHO,SILVA,005,03,0,043068836
COMPTON,VERONIKA,024,00,1,146457174
ANDRADE,ALLYSON,011,03,0,415482202
MCGRATH,PAIGE,061,01,1,220195662
TAPIA,MAO,035,00,1,942824544
DONALDSON,MONIQUE,012,03,0,783075363
GRIFFITH,RAYE,015,00,1,374546625
MORRISON,KALYN,037,02,0,001661055
BAUTISTA,SAUL,107,00,1,236823802
LOVE,GERMAN,011,00,0,329912999
HALE,KRYSTA,055,03,1,514778713
FRANCIS,JALISA,008,02,0,247154793
LAMBERT,LYNDIA,070,01,1,125815698
GARNER,ELEONORA,032,00,0,408147571
MONROE,MAEGAN,048,00,0,288438883
MICHAEL,JACKIE,047,01,1,667462854
BENNETT,GERALDINE,040,00,0,228956277
CURTIS,KIM,024,02,1,353936872
FREEMAN,MARC,042,02,1,804110546
CALHOUN,CHU,043,01,1,068265802
ROBERTSON,FLORENCIA,024,01,0,006430842
MCKENZIE,PRINCESS,044,03,0,173981399
WOODS,OWEN,041,03,1,379988548
BELTRAN,KUM,059,02,0,756969643
CHRISTENSEN,ALIX,082,00,1,714277331
HESS,JARROD,037,00,0,450339171
JOYCE,CARLOS,001,03,1,100923866
FRENCH,MARGERY,024,01,1,168505991
BLAKE,DELSIE,056,01,0,079230733
SIMPSON,PENNIE,022,00,0,389278285
MERCER,LORAINE,029,00,1,886524077
ORTIZ,MONIQUE,037,03,1,359247810
ROY,DIMPLE,039,03,1,012943943
BARNES,KEITH,111,01,0,049066077
PADILLA,RAISA,031,01,1,006623230
MCKENZIE,TOMMIE,028,03,0,124464585
TOWNSEND,KIMBERLY,042,03,1,584604727
REILLY,KAMI,034,01,0,955318449
HOOVER,ROBBIE,057,03,0,023748513
BRANDT,STEPHEN,043,02,0,007449225
GORDON,WILHELMINA,032,02,0,012763516
DANIEL,LESIA,008,00,0,082148406
LANDRY,HASSAN,027,02,1,371102313
FRANCIS,LEANN,009,01,1,349488294
STANLEY,MAILE,010,03,0,062048920
HICKS,LUANNE,024,02,1,462634026
WOLFE,ANH,006,00,1,002608383
MCLAUGHLIN,SHANEL,046,01,1,881044127
BRADFORD,DELMA,046,01,1,521868242
ANDREWS,DOMINQUE,041,02,1,359219087
YOUNG,SHILOH,009,03,0,211608514
CARPENTER,TONYA,040,01,1,183796263
MCMILLAN,MANA,038,03,0,357515088
CURRY,LAKIESHA,015,02,1,433678754
MORA,ONIE,039,08,0,676684451
CROSS,CORRIE,019,02,1,101517056
HUNT,EXIE,053,01,1,007537610
STANLEY,HANNA,009,05,0,151085563
ALVAREZ,AISHA,008,02,1,441470042
HOWELL,LAKIESHA,041,00,0,073682128
BERNARD,DANNIELLE,033,00,1,032479133
STAFFORD,LOURIE,073,00,1,665916905
MASON,WYNELL,017,01,1,252806892
AGUIRRE,SHERYL,015,02,1,187021689
PAUL,MAURICIO,003,01,1,090078059
WALLS,CASSY,014,00,0,294467618
RASMUSSEN,LAURENCE,033,00,0,076653517
GARZA,DELINDA,013,01,1,521484153
ARROYO,MICHELLE,037,00,1,049226435
GOODWIN,FAUSTINO,021,03,1,591830895
PENA,GARTH,030,02,0,688197842
MCKAY,ETHELYN,021,01,0,134558328
RICHMOND,SPARKLE,037,00,1,178371985
GILL,MARGRET,006,01,1,631624541
VILLEGAS,IRA,053,01,1,098036848
COLON,MISHA,054,02,1,622227410
HO,SHALONDA,030,02,0,071343981
ROWLAND,ETHA,033,01,1,058552055
HERNANDEZ,MAYBELL,024,01,1,037166878
RICE,KARIE,011,02,0,055440118
FREY,JAYE,005,03,0,114262113
GILL,KELLE,017,01,1,892661023
LEBLANC,EILENE,043,03,0,376457314
TORRES,LARAINE,110,02,0,857562339
KRAUSE,PEARL,018,00,1,493479468
DUNLAP,STEFANY,029,03,0,360952396
RUSH,PENNY,032,03,1,153284162
DICKERSON,VIVIEN,011,03,1,395366540
STARK,MERVIN,021,00,0,802355572
DYER,SHANTA,038,03,1,721545183
HOWARD,JOANNE,040,01,1,568548625
CHAMBERS,DOLLY,020,00,1,242130051
TAYLOR,SHANICE,004,01,1,582021973
BRYAN,DELTA,007,03,1,755121243
ESPINOZA,DAGNY,031,00,0,000916039
SCHNEIDER,ARLETTE,111,01,1,048328183
JUAREZ,JUTTA,053,01,1,095452729
HUDSON,CHERYLE,043,02,0,424729774
CHAPMAN,NOE,002,00,1,061776255
WALLER,SANDEE,053,00,0,212888715
PORTER,DEB,034,03,0,020962945
DUKE,MAYNARD,031,01,0,519394670
FITZGERALD,JAVIER,053,03,0,684276943
SNYDER,BORIS,018,03,0,086679315
TERRY,RHONA,001,00,0,504312819
FLOYD,JENIFFER,030,03,0,238298675
HANCOCK,ALONSO,023,01,0,585808362
BOWEN,ERMINIA,020,00,0,011257612
DELGADO,ZETTA,009,09,1,283630272
BENTLEY,MICHIKO,024,01,1,569663322
PACHECO,JAMEY,008,01,0,093709046
WOODS,MEGHANN,039,01,0,641553635
HOWELL,VERNON,016,01,0,829259114
WASHINGTON,RESSIE,052,00,0,178507604
TUCKER,NICKOLE,009,01,0,362780075
CAREY,MIKE,030,03,0,622649017
BUCK,AHMED,050,00,1,155202670
HEBERT,CHARLIE,058,03,1,154912862
LAMBERT,JOSEF,040,03,1,280797604
HOLMES,KISHA,038,01,0,096615062
WHEELER,KESHA,004,01,0,057935326
MILLER,BROCK,017,01,0,406028302
BERGER,CAREN,044,02,1,456738506
COBB,KENNETH,009,02,0,253916974
MONTGOMERY,ARTHUR,018,02,0,162605246
RAYMOND,ERIC,042,01,1,023301805
MOODY,HELAINE,046,00,0,717567823
SIMON,RUFINA,008,00,0,288054201
SIMS,TONISHA,058,00,1,004733902
KIDD,PATSY,059,00,1,968439038
WIGGINS,PAULITA,026,03,1,786216293
BANKS,SUZI,053,02,0,048917173
REID,CHERRYL,026,01,0,413150825
TATE,CECIL,017,03,0,255923218
FRYE,LITA,015,01,1,402375885
FREEMAN,JACKI,018,03,1,272670250
BOWEN,MARGOT,005,00,0,427919750
ROLLINS,JOSHUA,007,02,0,274002868
VILLANUEVA,NEVADA,015,02,1,009481211
SHEPHERD,EVALYN,077,00,0,267735506
